"location","date","total_cases","new_cases","total_deaths","new_deaths","new_tests","total_tests","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","new_vaccinations","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","hospital_beds_per_thousand","life_expectancy","human_development_index","stringency_index"
"Mexico",30,1886245,12153,161240,1707,34834,4522148,0.345,2.9,"people tested",686601,632439,54162,9062,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,71.76
"Mexico",31,1886245,0,161240,0,34143,4556291,0.342,2.9,"people tested",695088,634346,60742,8487,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,71.76
"Mexico",32,1912871,26626,164290,3050,33109,4589400,0.339,2.9,"people tested",700316,636070,64246,5228,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,71.76
"Mexico",33,1926080,13209,165786,1496,15446,4604846,0.337,3,"people tested",710198,637098,73100,9882,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,71.76
"Mexico",34,1932145,6065,166200,414,5734,4610580,0.334,3,"people tested",713517,637681,75836,3319,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,71.76
"Mexico",35,1936013,3868,166731,531,35082,4645662,0.327,3.1,"people tested",717820,638391,79429,4303,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,71.76
"Mexico",36,1946751,10738,168432,1701,31533,4677195,0.316,3.2,"people tested",724347,640129,84218,6527,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,68.98
"Mexico",37,1957889,11138,169760,1328,29857,4707052,0.307,3.3,"people tested",724707,640115,84592,360,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,68.98
"Mexico",38,1968566,10677,171234,1474,28322,4735374,0.3,3.3,"people tested",725447,640115,85332,740,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,68.98
"Mexico",39,1978954,10388,172557,1323,27539,4762913,0.296,3.4,"people tested",726002,640115,85887,555,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,68.98
"Mexico",40,1988695,9741,173771,1214,12017,4774930,0.295,3.4,"people tested",726313,640125,86188,311,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,68.98
"Mexico",43,2004575,8683,175986,1329,26564,4834339,0.287,3.5,"people tested",915383,829185,86198,165701,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,64.35
"Mexico",44,2013563,8988,177061,1075,25403,4859742,0.286,3.5,"people tested",1058139,958473,99666,142756,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,64.35
"Mexico",46,2030491,7829,178965,857,24557,4909665,0.284,3.5,"people tested",1574158,1155227,418931,256103,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,64.35
"Mexico",47,2038276,7785,179797,832,10689,4920354,0.283,3.5,"people tested",1656304,1210886,445418,82146,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,64.35
"Mexico",48,2041380,3104,180107,310,5239,4925593,0.281,3.6,"people tested",1689158,1236103,453055,32854,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,64.35
"Mexico",49,2043632,2252,180536,429,29337,4954930,0.28,3.6,"people tested",1733404,1277187,456217,44246,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,64.35
"Mexico",50,2052266,8634,181809,1273,27188,4982118,0.275,3.6,"people tested",1801156,1336854,464302,67752,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,60.65
"Mexico",51,2060908,8642,182815,1006,25945,5008063,0.271,3.7,"people tested",1900784,1425395,475389,99628,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,60.65
"Mexico",52,2069370,8462,183692,877,24982,5033045,0.268,3.7,"people tested",2088813,1562401,526412,188029,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,60.65
"Mexico",53,2076882,7512,184474,782,25192,5058237,0.267,3.7,"people tested",2271032,1708721,562311,182219,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,60.65
"Mexico",54,2084128,7246,185257,783,10383,5068620,0.266,3.8,"people tested",2383411,1818034,565377,112379,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,60.65
"Mexico",55,2086938,2810,185715,458,4759,5073379,0.266,3.8,"people tested",2455095,1889672,565423,71684,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,60.65
"Mexico",56,2089281,2343,186152,437,27369,5100748,0.267,3.7,"people tested",2526863,1959525,567338,71768,128932753,66.444,29.3,6.857,4.321,17336.469,152.783,13.06,6.9,21.4,1.38,75.05,0.779,60.65
"Morocco",46,480504,448,8540,16,9886,5089223,0.046,21.8,"people tested",2362150,2357283,4867,129027,36910558,80.08,29.6,6.769,4.209,7485.013,419.146,7.14,0.8,47.1,1.1,76.68,0.686,76.85
"Morocco",47,480948,444,8548,8,9972,5099195,0.046,21.7,"people tested",2461192,2447716,13476,99042,36910558,80.08,29.6,6.769,4.209,7485.013,419.146,7.14,0.8,47.1,1.1,76.68,0.686,76.85
"Morocco",50,481709,446,8574,15,8507,5120380,0.043,23.2,"people tested",2667091,2635859,31232,91407,36910558,80.08,29.6,6.769,4.209,7485.013,419.146,7.14,0.8,47.1,1.1,76.68,0.686,76.85
"Morocco",51,482128,419,8592,18,9351,5129731,0.042,23.9,"people tested",2948945,2911635,37310,281854,36910558,80.08,29.6,6.769,4.209,7485.013,419.146,7.14,0.8,47.1,1.1,76.68,0.686,76.85
"Morocco",52,482514,386,8598,6,10478,5140209,0.04,24.8,"people tested",3204105,3160479,43626,255160,36910558,80.08,29.6,6.769,4.209,7485.013,419.146,7.14,0.8,47.1,1.1,76.68,0.686,76.85
"Morocco",53,482994,480,8608,10,11509,5151718,0.04,25.1,"people tested",3424295,3327858,96437,220190,36910558,80.08,29.6,6.769,4.209,7485.013,419.146,7.14,0.8,47.1,1.1,76.68,0.686,76.85
"Morocco",54,483410,416,8615,7,12003,5163721,0.038,26.2,"people tested",3597903,3435997,161906,173608,36910558,80.08,29.6,6.769,4.209,7485.013,419.146,7.14,0.8,47.1,1.1,76.68,0.686,76.85
"Norway",13,58651,206,517,0,8645,3179945,0.024,42.3,"people tested",51475,51470,5,350,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,66.67
"Norway",14,59034,383,521,4,23253,3203198,0.025,40,"people tested",53040,52752,288,1565,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,66.67
"Norway",15,59456,422,525,4,17863,3221061,0.024,42,"people tested",58395,57336,1059,5355,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,66.67
"Norway",16,59887,431,543,18,17555,3238616,0.023,44,"people tested",69133,67381,1752,10738,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,66.67
"Norway",17,60259,372,544,1,15223,3253839,0.023,43.5,"people tested",77725,75805,1920,8592,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,66.67
"Norway",18,60565,306,544,0,15010,3268849,0.022,44.9,"people tested",81040,79113,1927,3315,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,66.67
"Norway",19,60803,238,544,0,8479,3277328,0.022,45,"people tested",81397,79470,1927,357,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,70.37
"Norway",20,61082,279,544,0,9579,3286907,0.023,44,"people tested",81464,79537,1927,67,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,70.37
"Norway",21,61315,233,548,4,27913,3314820,0.02,48.9,"people tested",82041,80114,1927,577,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,70.37
"Norway",22,61594,279,550,2,21340,3336160,0.019,53.8,"people tested",86454,82387,4067,4413,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,70.37
"Norway",23,61961,367,556,6,20752,3356912,0.018,57,"people tested",105349,93757,11592,18895,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,70.37
"Norway",24,62276,315,557,1,20426,3377338,0.016,61.2,"people tested",122756,104618,18138,17407,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,70.37
"Norway",25,62575,299,564,7,17951,3395289,0.016,62.9,"people tested",128652,108415,20237,5896,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",26,62793,218,564,0,7329,3402618,0.016,63,"people tested",128962,108554,20408,310,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",27,62966,173,564,0,7137,3409755,0.015,65.2,"people tested",129104,108646,20458,142,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",28,63262,296,567,3,22608,3432363,0.017,60.4,"people tested",129597,108839,20758,493,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",29,63553,291,568,1,17804,3450167,0.017,58.2,"people tested",139069,115174,23895,9472,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",30,63839,286,574,6,17953,3468120,0.017,59.2,"people tested",172361,140163,32198,33292,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",31,64212,373,582,8,17653,3485773,0.018,56,"people tested",206859,166075,40784,34498,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",32,64483,271,582,0,16078,3501851,0.018,55.8,"people tested",222287,176677,45610,15428,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",33,64653,170,582,0,7589,3509440,0.017,57.4,"people tested",223824,177479,46345,1537,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",34,64772,119,582,0,6887,3516327,0.017,59,"people tested",224438,177799,46639,614,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",35,65118,346,582,0,22907,3539234,0.017,57.6,"people tested",225479,177917,47562,1041,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",36,65338,220,583,1,20974,3560208,0.016,61.6,"people tested",234234,183438,50796,8755,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",37,65547,209,592,9,19425,3579633,0.015,65.3,"people tested",265619,206231,59388,31385,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",38,65811,264,592,0,17811,3597444,0.014,69.8,"people tested",295015,227096,67919,29396,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",39,66236,425,592,0,18112,3615556,0.015,64.9,"people tested",306622,235111,71511,11607,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",40,66392,156,592,0,8384,3623940,0.015,65.8,"people tested",307814,236000,71814,1192,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",41,66501,109,592,0,6730,3630670,0.015,66.1,"people tested",307926,236110,71816,112,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",42,66854,353,593,1,22235,3652905,0.015,65.5,"people tested",309472,236908,72564,1546,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",43,67140,286,593,0,19679,3672584,0.016,62.4,"people tested",317548,242817,74731,8076,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",44,67498,358,607,14,19895,3692479,0.017,57.8,"people tested",349149,264300,84849,31601,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",45,67824,326,607,0,18745,3711224,0.018,56.5,"people tested",378560,282951,95609,29411,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",46,68107,283,607,0,18091,3729315,0.016,60.8,"people tested",394024,293637,100387,15464,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",47,68315,208,607,0,8902,3738217,0.017,59.4,"people tested",394665,294116,100549,641,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",48,68532,217,607,0,7639,3745856,0.018,56.7,"people tested",394814,294174,100640,149,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,73.15
"Norway",49,68758,226,608,1,20473,3766329,0.017,59.6,"people tested",397475,296699,100776,2661,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,71.3
"Norway",50,69148,390,608,0,17130,3783459,0.018,55.2,"people tested",408272,302315,105957,10797,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,67.59
"Norway",51,69489,341,620,12,18272,3801731,0.018,54.9,"people tested",440579,312547,128032,32307,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,67.59
"Norway",52,70040,551,620,0,18763,3820494,0.02,49.3,"people tested",476066,323166,152900,35487,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,67.59
"Norway",53,70564,524,622,2,19661,3840155,0.022,45.1,"people tested",493611,330877,162734,17545,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,67.59
"Norway",54,70826,262,622,0,10550,3850705,0.022,44.8,"people tested",494239,331317,162922,628,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,67.59
"Norway",55,71006,180,622,0,11355,3862060,0.021,47,"people tested",494926,331853,163073,687,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,67.59
"Norway",56,71735,729,623,1,26926,3888986,0.024,41.2,"people tested",500492,337359,163133,5566,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,67.59
"Norway",57,72234,499,623,0,23940,3912926,0.024,42,"people tested",514059,347166,166893,13567,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,69.44
"Norway",58,72923,689,632,9,24420,3937346,0.025,39.5,"people tested",547079,363202,183877,33020,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,69.44
"Norway",59,73493,570,632,0,24841,3962187,0.024,41,"people tested",578241,377566,200675,31162,5421242,14.462,39.7,16.821,10.813,64800.057,114.316,5.31,19.6,20.7,3.6,82.4,0.957,69.44
"Poland",13,1435582,5970,33355,142,54755,7792978,0.121,8.2,"people tested",469466,468795,671,12163,37846605,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,75
"Poland",14,1438914,3332,33407,52,24844,7817822,0.115,8.7,"people tested",495164,491696,3468,25698,37846605,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,71.3
"Poland",15,1443804,4890,33698,291,47570,7865392,0.114,8.8,"people tested",541229,530055,11174,46065,37846605,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,71.3
"Poland",16,1450747,6943,34141,443,47857,7913249,0.116,8.6,"people tested",591785,566793,24992,50556,37846605,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,71.3
"Poland",17,1457755,7008,34561,420,46671,7959920,0.12,8.4,"people tested",644999,605313,39686,53214,37846605,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,71.3
